location,lat,lon
אירוס הדור,32.9183881,35.2212108
מרווה מנוצה עלקת אי חבלבל שעיר בגולן,,
פריחה מול חירבת מזין  בצד ים המלח,,
בשמןרת איריס ירוחם,30.9512157,35.0795174
גן הבוטני בתל-אביב,32.0525121,34.84960787
חורש טבעון,,
גוש שלה,32.0747974,34.87024223
""" גן איריס "" , כפר - יהושע",,
נחל כלח ונחל גלים,,
שלולית דורה 7.05.12,,
יום הצמחים הבינלאומי ב 17.5,,
קרן ברתות ובחוף אכזיב,,
יום עיון שנתי בגן הבוטני הר הצופים,,
נחל חימר-המדבר המתעורר,,
כליל החורש על הכביש 38,,
נוריות בנגב,,
פארק הלאומי כרמל,31.7941309,34.70414129
צבעונים ליד מערות חזן,,
פריחות בגבעת שר מודיעין,,
פריחות ביער בן שמן,,
תורמוס ההרים בגונן,31.6816446,34.9751191
אירוס נצרתי,32.6125875,35.356175
איריס נצרתי,32.6147697,35.3570078
חולות שונראה,30.9666624,34.5333346
פריחות בנחל עזגד אשלים,,
הר יעלה ובדרל העולה אליו,,
רותם המדבר בחי בר יטבתה,,
אדומים בגעש,,
אירוס ירוחם,31.0212173,34.9741898
עלקת מוטל נטפלת אל פרתניון אפיל בבקעת כנרות,,
איריס הביצות,,
הר הנגב המערבי יום ג' 18 בפברואר,32.0857452,34.8380058
רקפות ביער טל שחר,,
דיווחי פריחה,,
ריכוז פריחות איריס הארגמן ברחבי הארץ.,,
אמברוסיה ימית,,
געדת הביצות,,
ברזילון ענף,,
עדעד רותמי,,
צלפים פורחים בכל הארץ,,
שיח אברהם בפריחה מלאה,,
קצח השדה פורח בגבעת השקמים,,
פריחה נהדרת בחרמון,,
ציפורן הלבנון התחילה לפרוח בחרמון,,
פורחים בגן הלאומי חוף השרון,,
איריס הארגמן החל לפרוח ! 21/1/12,,
קרני חיטין ועוד,32.7982445,35.4595528
רקפות בטל-שחר,31.785337,34.9115833
גן איריס   -  כפר - יהושע,,
כלניות פורחות בדרום,,
הדרום כבר אדום. מרבדים מרהיבים של כלניות בשוקדה.,,
שמורת שיטה מלבנינה באשדוד,31.83700255,34.70074086
איריס הגלבוע ועוד,32.4327778,35.4175
האירוס הנצרתי פורח במלוא הדרו,,
המון יחנוקי מדבר  ליד מאגר אוג,,
איריס שחום ועוד בדרום,,
"גן איריס , כפר - יהושע",,
אתמול בגולן,,
שקדיות,,
למה תתחפשו השנה ? ללוף?,,
פריחה נקבית של צפצפת הפרט,,
צבעונים וסחלבים,,
שלח הערבות פורח,32.3394944,34.8651167
נץ חלב כן - אירוס לא,,
נחל חלילים וליפתא,31.8047578,35.1629682
"פריחה דלילה בערוצים, מכתש קטן היוםם",,
גביעונית הלבנון בנחל פארעם,,
פריחות בשרון בכרמל ועוד,,
חרמון ויער אודם,32.637879,35.09137
לפופית כפנית/חבלבל כפני?,,
איריס הדור,33.0118477,35.56442207
שנק החורש בכרמל,32.6728807,35.0728793
צילומים מהשתלמות רותם האחרונה,,
פריחות שראינו ברחבי הארץ,,
סחלבים ביער יקנעם,,
הר הנגב - נחל אילות בארות לוץ,,
מתלול צורים,,
נרקיסים,31.0779817,35.0525724
""" גן איריס "" , גן בוטני , כפר - יהושע",,
בין עמונה לעפרה,31.5723142,34.9231776
אירוס הארגמן,32.2925161,34.9076237
נרקיסים מקסימה,,
"טיילת דרום הגולן, ממבוא חמה לכפר חרוב",,
דיווח,31.3085105,34.6232682
כרמל 1.1.14,32.78451,35.539128
נרקיסים בהר,,
מצפה שלגים ומצפה שלם-חרמון,,
רכבת תחתון ובריכת ההשלגה -חרמון,,
עמק בועלן- חרמון,33.3067055,35.7957165
חבצלת החוף,32.4711677,34.9460356
פריחות בעין-רפאים בגולן,,
פריחות במסיל עסנייה,,
פריחות במאגר קונייטרה,,
פריחות ביער בריה,31.3375343,35.2774544
ברכס דובדבן ורכבל תחתון,,
בשלולשת הדולינות -חרמון,,
צבעוני ההרים סחלבים ודבורניות,,
אדמונית החורש טרם פורחת,,
דבורנית בהר דבורה,32.7145194,35.0141886
צבעונים רקפות סחלב שלוש  שינים וסחלבן החורש,,
דם המכבים,31.8758754,34.72884
ריכוזי  בן סחלב צריפי,,
מרווה כחולה,,
איריס שומרוני (הדור),32.9183881,35.2212108
איריס הדור פורח,32.9183881,35.2212108
ארמון הנציב ירושלים,31.7496635,35.2337721
""" גן איריס "" , כפר יהושע",,
איריס הביצות 4.2.13,,
יקינתונית מעורקת,,
כלניות בשוקדה - דרום אדום,,
פריחות בגוש עציון,,
הר צפחות,29.5130482,34.910244
חאמון תחתון,,
הזמנה לכנס פרפרים השבוע,,
קצח,32.9920262,35.6877004
פריחות ברכס נמנמן חרמון - המשך,,
פריחות בעמק נמנמן חרמון,,
צמחי בר בחוות הנוי רופין,,
פריחות בחוף אכזיב,,
פריחות בגן הבוטני בגעש,,
הכרמל,32.76489645,34.96992775
"כרמל, איזור חורבת רקית",,
שביל האלון בטבעון,31.6476985,34.5954924
נרקיסים וכרכומים ביער בן-שמן,,
"מערות אפקה בת""א+עמק הנרקיסים בגלילות",,
סתוניות היורה בגבעות הכורכר נס ציונה,,
ין הר בראון להר בנטל,,
"גן איריס , כפר יהושע",,
פריחות בגני הנדיב,31.7951849,35.2360469
פריהח לאורך שביל המעפילים,,
סתוונית הנגב,31.9048236,35.0134675
גני הנדיב,32.552355,34.9455785
המוני פריחות וכמויות גדולות,,
הפריחה מתחילה...,,
כרכומים ונרקיסים,,
"בצלצייה א""י",,
השקד,32.9085253,35.1758104
פריחות ליד כפר יהושוע ויקנעם עילית,,
נחל סנין עמק השלום,32.646046,35.100776
צבעונים,32.0277745,34.9591386
אירוס טוביה בבורות לוץ,,
עמק השלום,32.6286751,35.100275
פריחות בפארק תמנע,,
הרנוג השיטים בנחל ברק,,
"בשטח מאחורי שכונת המשתלה בת""א",,
ביער ראש העין,32.0952929,34.9533225
נחל נטפים ליד אילת,29.5968571,34.8811798
"איזור חורבת חנות (ביו מטע לנתיב הל""ה)",,
גלבוע . מומלץ!,,
נימפיאה תכולה,,
חורבת קרתא וחוף עתלית,,
איריס הגלבוע,32.4950149,35.4918158
סחלבים בישוב דולב,,
תורמוסים מכחילים במורדות הכרמל,,
"יער אילנות ,יער קדימה ושמורת קדימה 10/03/12",,
"כרמל,  חניון כרמיה  11.3.12",,
פריחות במורדות הדרום-מערביים של הכרמל,,
סחלב הגליל בעין אלון,,
אירוס הגלבוע מתחיל לפרוח,,
גבעות הכורכר נס ציונה פריחה מלאה,31.9263784,34.7854804
איריסים החלו לפרוח בדרום,,
שפולי הגולן לעמק החולה,,
שום תל אביב,32.1621318,34.8090205
מנחל עקרבים לעין צין,,
שיא בהרי אילת,32.1578559,34.9233991
"בר גיורא שמורת נ,דולב ומערות לוזית",,
אזור צומת גולני,32.7745486,35.4071874
צבעונים ביגור,,
סתוונית בכירה פורחת במירון,,
חצבים ליד תעוז,,
חבצלות חוף רבות ונר לילה חופי בגן לאומי חוף השרון,,
סיתוונית בכירה,,
הנשיא הראשון 22,31.9032239,34.8110433
חבצלות החוף ונר הלילה החופי בגן לאומי סידנא עלי.,,
גני הנדיב בדרך לשדה שום הגלגל,,
רימונית הלוטם,,
נחל קטלב - 2/4/2018,32.1850495,34.8813924
"גן העץ, עיר גנים, ירושלים, 1-4-2018",32.9688219,35.49294471
כרמל - 31-03-2018,,
ים אדום של פרגים,,
מרבדי פרגים מול טל שחר בדרך לחולדה,,
איחריס שומרוןני ( הדור),32.9183881,35.2212108
סחלבים בכרמל,,
מואדי חמאם ליער שוויץ,,
זנב שועל ביצתי,,
אירוסים ועוד באזור מג'דל שמס ונמרוד,,
"""גן איריס ""  ,  גן בוטני",32.2943555,34.90044706
טבע בנתיבי איילון,32.0872491,34.8841218
אדומים ונדירים,,
הרבה נחת בגליל העליון,32.44146,34.918979
"התחדשות היער והחורש בכרמל לאחר השריפה,",,
עוד מגבעת זקיף,,
שיכרון מרושת,,
רצועית רוברט,,
םארק עדולם נחל שוע,,
חרבת נקר בפארק עדולם,,
נחל צלצל סמ''ש ירוק,31.7696471,35.22197717
פריחות באילנות,,
פארק הירקון תל אביב,32.1123577,34.80501287
פריחה מרהיבה בתל קטרה בגדרה,,
גן לאומי ציפורי,32.75845575,35.26034593
אירוס הארגמן בשמורת אלוני קדימה,,
מפת פריחות וטיולים בכרמל לרכישה,,
איריות עליך ישראל,33.1250255,35.61242385
גביעוניות הלבנון ועוד,31.8234658,35.1043502
עריוני צהוב בחיפה,,
בן-חצב החורש פורח בעין אלון,32.929082,35.085358
חצבים ושנית גדולה בשמורת הטבע ביצת אודים,,
שעתם היפה,,
חצבים בנאות קדומים,,
חצבים בהמוניהם,,
"חצבים בסמוך לשמורת גיבתון, מזכרת בתיה.",,
חבצלת קטנת פרחים,32.6283451,35.1090606
מבשרי הסתיו,,
"חוף הצוק, צפון תל-אביב",32.1436639,34.7922521
"פריחות בהר יונה , במדרון ליד בית הקברות החדש",,
אירוס הגולן,32.9866566,35.7508055
גבעות הכורכר קרוב לבית,,
פריחות בחניון גלעד,,
פריחות בנחל המערות ובית היערן בכרמל,,
פריחות ברכס כרמיה,31.6961186,34.5857915
פריחות באחו בנימינה,,
פריחות ברמות מנשה,,
פריחות בדומיירה,,
מרבדי רקפות בגבעת הרקפות ליד מושב טל שחר,,
מציץ סורי פריחה לבנה,,
כוכב השחר ובסרטבה,31.7781057,34.639781
סחלב השקיק בהרי מנשה,,
הר ברניקי,32.7756329,35.5394183
אחו נב ומנחת מגידו - דיווח,,
איריס הלבנון ורקפת יוונית,,
בקשה למשלוח צילומיט של הצמחים הבאים,,
חצבים מתחת למבצר נמרוד,,
שיזף שעיר,32.0880734,34.8851476
גן נחל סער,33.2619003,35.7858045
בקעת בית נטופה ורמה,32.7832336,35.2602314
חצב פורח בחוף הבונים,,
חצב פורח בנאות קדומים,,
רמת דלתון ונחל גוש חלב,,
טיול בצפון,,
סתוונית היורה בהר חרשה בבנימין,,
כרכומים,,
פריחות ביער בן - שמן,,
ד'ש מנחל צפית,31.3284371,35.3880511
שקדיות לאורך הכביש בנחל שורק,,
שמורת איריס הארגמן בית חנן,,
בית שמש-נחל מערת התאומים,31.7262328,35.0205163
כלניות בשיא מנחת מגידו,,
כלניות בתל בית שמש,31.7025001,34.9827271
דרך נוף יער בית-קשת,32.738087,35.383249
טיול השבוע - אל איריס הארגמן,,
פאתי ירושלים,31.7310823,35.2343007
ערבז סוככני,,
קצח הציפורן ומרבה-חלב מונטפיליני בהר קטע.,,
שושן צחור,33.0475578,35.2384262
אשבל כרתי ושום הכרמל בהר קטע,,
גן מקלט שוני,31.6990188,34.6132426
נפית הבשן פורחת בחרמון,,
"פריחות בדלתון, הר רם, מירון ויער אודם",,
שושן צחר,33.0475578,35.2384262
בן חורש רחב עלים,31.9346842,34.79252807
לופית מצויה,,
הפתעה: שקד בפריחה,,
נרקיסים בנחל חצץ,31.9680041,34.8247426
יחנוק ליד אילת,29.551655,34.9419476
"ואעפ""כ חלמוניות במיצר",,
מיאגרון אזון,32.9804686,35.4406549
חרדל השדה פורח ונושא פירות בשלים בבקעת כנרות,,
